,art_url,Amusement,Anger,Awe,Contentment,Disgust,Excitement,Fear,Sadness,Something Else,utterance,type
2447,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000525.png,False,False,False,False,False,True,False,False,False,This image shows like excitement,StyleCAN2
2448,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000525.png,False,False,False,True,False,False,False,False,False,the orange highlights stands out the most in this drawing,StyleCAN2
2449,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000525.png,False,False,False,False,False,False,False,True,False,"The image gives me a sense of sadness. Not necessarily sure whats going on in the image, but the colors seem to give a gloomy affect.",StyleCAN2
2450,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000627.png,False,False,False,False,True,False,False,False,False,it quite looks like something disgusting and foul,StyleCAN2
2451,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000627.png,False,False,False,True,False,False,False,False,False,well,StyleCAN2
2452,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000627.png,False,False,False,True,False,False,False,False,False,Their is a slight smile on the face,StyleCAN2
2453,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000627.png,False,False,False,False,False,True,False,False,False,Good,StyleCAN2
2454,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000627.png,False,False,False,False,False,False,True,False,False,The beige-yellow areas look like human skin of unidentifiable scarred body parts agains a dark menacing backdrop,StyleCAN2
2455,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000190.png,False,False,False,False,False,True,False,False,False,GOOD,StyleCAN2
2456,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000190.png,False,False,False,True,False,False,False,False,False,interesting colors and shapes,StyleCAN2
2457,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000190.png,False,False,False,False,False,True,False,False,False,This picture reminds me of warmer months and gets me excited to get outside and explore.,StyleCAN2
2458,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000190.png,False,False,False,False,False,True,False,False,False,i am feeling to see this place,StyleCAN2
2459,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000190.png,False,False,False,False,False,True,False,False,False,This image shows like beautiful,StyleCAN2
2460,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000901.png,False,False,True,False,False,False,False,False,False,the different shades of green stands out the most in the painting.,StyleCAN2
2461,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000901.png,False,False,True,False,False,False,False,False,False,good,StyleCAN2
2462,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000901.png,False,False,True,False,False,False,False,False,False,This looks like a stunning meadow with the beautiful green trees.,StyleCAN2
2463,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000901.png,False,False,False,False,True,False,False,False,False,good,StyleCAN2
2464,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000901.png,False,False,False,False,False,False,False,False,True,Nothing,StyleCAN2
2465,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000050.png,False,False,False,False,False,False,False,True,False,"It looks like a view past a gated wooden fence towards a bleak, tall city buildings.",StyleCAN2
2466,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000050.png,False,False,False,False,False,True,False,False,False,Good,StyleCAN2
2467,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000050.png,False,False,False,True,False,False,False,False,False,FEAR,StyleCAN2
2468,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000050.png,False,False,False,True,False,False,False,False,False,i really like the use of lighter colors,StyleCAN2
2469,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000050.png,False,False,False,True,False,False,False,False,False,Very nice,StyleCAN2
2470,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000043.png,False,False,False,False,False,False,False,True,False,The dark colors makes me feel gloomy and the unclear face makes me nervous,StyleCAN2
2471,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000043.png,False,False,False,False,False,False,True,False,False,This wicked painting of a man with two faces symbolized the lying nature of mankind.,StyleCAN2
2472,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000043.png,False,False,False,False,False,False,True,False,False,Twso faced man not knowing what is going on,StyleCAN2
2473,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000043.png,False,False,False,False,False,False,True,False,False,It looks as though he couldn't stay still long enough to be painted so the movement was included.,StyleCAN2
2474,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000043.png,False,False,False,False,False,False,True,False,False,"The colors are dark and ominous, and it is hard to tell what is happening to the person's face, but it makes them look like an animal",StyleCAN2
2475,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000935.png,False,False,False,True,False,False,False,False,False,Good,StyleCAN2
2476,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000935.png,False,False,False,True,False,False,False,False,False,The forest is a calm place to sleep as the wind rustles the trees.,StyleCAN2
2477,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000935.png,False,False,False,True,False,False,False,False,False,such a peaceful scene. love the fall colors and the purple sky makes me think of a sunset,StyleCAN2
2478,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000935.png,False,False,False,False,False,True,False,False,False,This image shows like beautiful,StyleCAN2
2479,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000935.png,False,False,False,True,False,False,False,False,False,a pleasant look into a wooded area on a fall day,StyleCAN2
2480,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000701.png,False,False,False,False,False,True,False,False,False,This image shows like beautiful,StyleCAN2
2481,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000701.png,False,False,False,True,False,False,False,False,False,"A content and sunny day during summertime with green grass, a blue sky dotted with white clouds.",StyleCAN2
2482,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000701.png,False,False,False,False,False,True,False,False,False,good,StyleCAN2
2483,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000701.png,False,False,False,True,False,False,False,False,False,Good,StyleCAN2
2484,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000701.png,False,False,False,False,False,False,True,False,False,Looks like a giant catapiller  in the rain,StyleCAN2
2485,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000377.png,False,False,False,False,False,False,False,True,False,looks like a half naked man with its arms and head cut off so I feel bad for this man,StyleCAN2
2486,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000377.png,False,False,False,False,False,True,False,False,False,well,StyleCAN2
2487,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000377.png,False,False,True,False,False,False,False,False,False,the different shades of red and pink are noticeable,StyleCAN2
2488,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000377.png,False,False,False,False,False,False,False,True,False,The character is an apparition looking at his former home,StyleCAN2
2489,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000377.png,False,False,False,True,False,False,False,False,False,Good,StyleCAN2
2490,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000928.png,False,False,False,True,False,False,False,False,False,Beautiful aerial painting of a island. Love the beach and the ocean.,StyleCAN2
2491,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000928.png,False,False,True,False,False,False,False,False,False,It looks like a figure is staring into the distance pondering life,StyleCAN2
2492,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000928.png,False,False,False,False,False,False,False,True,False,The person is wearing dark colors and they are standing and staring off as though they are upset,StyleCAN2
2493,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000928.png,False,False,True,False,False,False,False,False,False,The red looks like a woman with black hair looking out at the blue area that looks like an ocean.  This is pleasing.,StyleCAN2
2494,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000928.png,False,False,False,False,False,True,False,False,False,This image shows like excitement,StyleCAN2
2495,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000168.png,False,False,False,True,False,False,False,False,False,The sea looks beautiful and makes me dream of floating away,StyleCAN2
2496,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000168.png,False,False,False,True,False,False,False,False,False,Soothing tones suggest that the storm has passed and better weather is coming. Small waves on the shore give a calm feel.,StyleCAN2
2497,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000168.png,False,False,False,True,False,False,False,False,False,"On a cold lonely night, the sky looks gloomy and the waves roar like a lion.",StyleCAN2
2498,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000168.png,False,False,False,True,False,False,False,False,False,"This is beautiful scenery, it looks like light popping through clouds and very peaceful. When I look at this picture I wish I could move there and live off the land.",StyleCAN2
2499,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000168.png,False,False,False,True,False,False,False,False,False,"This painting makes me feel calm and still, just like im in the place thats in the picture. The way that the clouds and the little house in the background looks like an old peaceful",StyleCAN2
2500,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000131.png,False,False,False,True,False,False,False,False,False,This nature scenery reminds me of my grandparents house and it feels like I am in their backyard.,StyleCAN2
2501,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000131.png,False,False,False,False,False,False,False,True,False,"The dark coloured trees look depressing.  The light center shapes imply a river or lake ahead, bringing hope.",StyleCAN2
2502,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000131.png,False,False,False,True,False,False,False,False,False,The woods in late summer,StyleCAN2
2503,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000131.png,False,False,True,False,False,False,False,False,False,"This piece looks like an impressionistic painting, something I could find in a museum next to Van Gogh or Monet. The green colors are lush and rich, and it feels like it was painted with a brush. I assume all these pictures I am looking at are AI generated, and the fact that an AI made it has me amazed. That tree is very clearly a tree, the grass is very clearly grass. Its not quite natural like a human painting, but not too far gone to be unrecognizable.  The transition of the sky from light blue at the top to a buttery yellow at the bottom makes it feel like I am in this location at sunrise. It is a peaceful place.",StyleCAN2
2504,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000131.png,False,False,False,True,False,False,False,False,False,the scene resembles a spring or summer day with trees full of leaves and abundant green grass,StyleCAN2
2505,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000721.png,False,False,False,False,False,False,False,True,False,Sad,StyleCAN2
2506,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000721.png,False,False,False,True,False,False,False,False,False,The electric blue is the main color I first noticed. The res is paled in comparison to the electric blue.,StyleCAN2
2507,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000721.png,False,False,False,False,False,False,True,False,False,Good,StyleCAN2
2508,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000721.png,False,False,False,False,False,True,False,False,False,This image shows like beautiful,StyleCAN2
2509,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000721.png,False,False,False,True,False,False,False,False,False,Good,StyleCAN2
2510,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000005.png,True,False,False,False,False,False,False,False,False,This painting is a very nice abstract piece,StyleCAN2
2511,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000005.png,False,False,False,False,False,False,True,False,False,The red looks like Im looking at hell which is scary.,StyleCAN2
2512,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000005.png,False,False,False,False,False,False,True,False,False,the clouds are filled with smoky ash from the flames.,StyleCAN2
2513,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000005.png,False,False,False,False,False,True,False,False,False,This image looks like very beautiful and great,StyleCAN2
2514,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000005.png,False,False,False,False,True,False,False,False,False,The reddish shapes look vaguely like flesh or internal organs.,StyleCAN2
2515,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000449.png,False,False,False,False,False,False,False,True,False,The room looks distorted like it is from a dream.,StyleCAN2
2516,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000449.png,False,False,False,True,False,False,False,False,False,Just relaxing,StyleCAN2
2517,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000449.png,False,False,False,True,False,False,False,False,False,Good,StyleCAN2
2518,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000449.png,False,False,False,False,True,False,False,False,False,The things in the image looks like dirty and not in a proper manner.,StyleCAN2
2519,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000449.png,False,False,False,False,False,False,False,False,True,"This could be a squirrel having a nice lunch , viewing the outside world.",StyleCAN2
2520,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000115.png,False,False,False,True,False,False,False,False,False,the contrast between the black and various shades of gray is interesting,StyleCAN2
2521,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000115.png,True,False,False,False,False,False,False,False,False,Good,StyleCAN2
2522,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000115.png,False,False,False,False,False,False,True,False,False,"Looks like a scary forest or something that has wolves in it, looking menacing",StyleCAN2
2523,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000115.png,False,False,False,True,False,False,False,False,False,good,StyleCAN2
2524,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000115.png,False,False,False,False,False,False,True,False,False,This seems like a dark and swirling stone is about to open up.,StyleCAN2
2525,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000109.png,False,False,True,False,False,False,False,False,False,"the green and blue mesh really well, especially where the colors meet on the lake",StyleCAN2
2526,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000109.png,False,False,True,False,False,False,False,False,False,concept,StyleCAN2
2527,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000109.png,False,False,False,False,False,True,False,False,False,"Bright colours like summer, lush green and blue natural colours like being outside",StyleCAN2
2528,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000109.png,False,False,False,True,False,False,False,False,False,Peacefully natural surroundings. The way it splits and doesn't exactly mirror what is pictured above makes it interesting. Thought provoking like there's a story to be told.,StyleCAN2
2529,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000109.png,True,False,False,False,False,False,False,False,False,It is a beautiful scenery of the forest in striking colors.,StyleCAN2
2530,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000175.png,False,False,False,False,False,True,False,False,False,"I am intrigued and captured by people's travels and I always get a feeling of excitement when I see European landscapes. To me, this looks like a painting of a lively Venice or Vienna and it makes me excited to travel again.",StyleCAN2
2531,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000175.png,False,False,False,False,False,True,False,False,False,Good,StyleCAN2
2532,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000175.png,False,False,True,False,False,False,False,False,False,Good,StyleCAN2
2533,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000175.png,False,False,False,False,False,True,False,False,False,This image looks like very beautiful and great,StyleCAN2
2534,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000175.png,False,False,False,False,False,False,False,False,True,"The big building  in the back of the painting looks to be the center of everything. The way the sky opens up the whole painting, makes it look like a big dragon on the far right.",StyleCAN2
2535,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000256.png,False,False,False,False,False,False,False,False,True,"This photo makes me feel joy. I smiled when I saw the colors, the brightness and contrast just bring happiness.",StyleCAN2
2536,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000256.png,False,False,False,False,False,False,False,True,False,this giant brown and red object by the hotel desk looks sad,StyleCAN2
2537,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000256.png,False,False,True,False,False,False,False,False,False,Good,StyleCAN2
2538,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000256.png,False,False,False,False,False,False,False,False,True,There are two main colors and it looks like someone laying on their back trying to get up.,StyleCAN2
2539,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000256.png,False,False,False,False,False,True,False,False,False,Good,StyleCAN2
2540,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000148.png,False,False,False,False,False,False,False,False,True,"The sketch is nice, but it is bland without some color to give it vibrancy.",StyleCAN2
2541,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000148.png,False,False,True,False,False,False,False,False,False,"I love a beautifully simple graphite drawing. Being able to have such defined highlights and shadows is not easy. I see a rock-like form, as well as some type of build structure. This makes me think the drawing was done from observation of a real scene. In that case, executed very well",StyleCAN2
2542,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000148.png,False,False,False,False,False,False,False,False,True,This just appears to be your average boulder out in nature.,StyleCAN2
2543,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000148.png,False,False,False,False,False,True,False,False,False,This image shows like beautiful,StyleCAN2
2544,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000148.png,False,False,True,False,False,False,False,False,False,Looks very sweet and child like. Two teddy bears propped up by a little girl,StyleCAN2
2545,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000143.png,False,False,True,False,False,False,False,False,False,The sky looks bright and the leaves and trees are beautiful,StyleCAN2
2546,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000143.png,False,False,False,True,False,False,False,False,False,The blue sky and contrasting colors of the leaves make remember days in my local childhood park,StyleCAN2
2547,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000143.png,False,False,False,False,False,True,False,False,False,"Fall, my favorite time of year",StyleCAN2
2548,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000143.png,True,False,False,False,False,False,False,False,False,The pixelated image makes me think of family puzzles after dinner. Fall colors automatically bring warm fuzzy feelings with them.,StyleCAN2
2549,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000143.png,False,False,False,True,False,False,False,False,False,The dots of color are like bright leaves on treetops on a warm fall day.,StyleCAN2
2550,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000385.png,False,False,False,False,False,False,True,False,False,The inner colours/lines and the outer melted flowing shapes imply a nightmarish scene of a church service.,StyleCAN2
2551,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000385.png,False,False,False,True,False,False,False,False,False,It looka like people at gathered at a church service in the 15th or 16th century.,StyleCAN2
2552,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000385.png,False,False,False,True,False,False,False,False,False,Abstract city scape,StyleCAN2
2553,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000385.png,False,False,False,False,False,False,False,True,False,a crowd is gathering among the brush strokes.,StyleCAN2
2554,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000385.png,False,False,True,False,False,False,False,False,False,All of the different colors all gathered together to showcase each of them by contrasting against one another.,StyleCAN2
2555,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000414.png,False,False,False,False,False,False,True,False,False,"blurred face gives me a creepy feeling, like the face is splitting for something to come out.",StyleCAN2
2556,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000414.png,False,False,False,False,False,False,True,False,False,The double face does not appear happy or caring.  Appears to convey insanity.,StyleCAN2
2557,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000414.png,False,False,False,False,False,False,True,False,False,The unatural represetation of what looks like a mans face is somewhat terrifying.,StyleCAN2
2558,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000414.png,False,False,False,False,False,True,False,False,False,This image shows like beautiful,StyleCAN2
2559,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000414.png,False,False,True,False,False,False,False,False,False,The distorted face makes me think what the artist was trying to portray,StyleCAN2
2560,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000635.png,False,False,False,False,False,False,True,False,False,good,StyleCAN2
2561,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000635.png,False,False,False,False,False,False,True,False,False,My eye is instantly drawn to the black specks and lines in the near center of the piece. It almost looks like a monster face. Its eyes are bugged out going two different directions.,StyleCAN2
2562,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000635.png,False,False,False,True,False,False,False,False,False,It looks like a small farmsted from midevil times with a cow.,StyleCAN2
2563,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000635.png,False,False,False,True,False,False,False,False,False,Nice,StyleCAN2
2564,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_NN_dist000635.png,False,False,False,False,True,False,False,False,False,the orange accent makes the painting seem creepy,StyleCAN2
2565,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000613.png,False,False,False,False,False,False,False,False,True,I feel glooming kind of foreboding,StyleCAN2
2566,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000613.png,False,False,False,False,False,True,False,False,False,This image looks like very beautiful and great,StyleCAN2
2567,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000613.png,False,False,False,False,False,False,False,True,False,it looks like the face in the top left might be crying; can't tell what's going on in the middle,StyleCAN2
2568,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000613.png,False,False,False,False,False,False,False,True,False,good,StyleCAN2
2569,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/random000613.png,False,False,False,True,False,False,False,False,False,Good,StyleCAN2
2570,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000637.png,False,False,True,False,False,False,False,False,False,The colors are bright and the mountains in the background are huge and awe-inspiring,StyleCAN2
2571,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000637.png,False,False,True,False,False,False,False,False,False,The image looks so magnificent.,StyleCAN2
2572,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000637.png,False,False,False,False,False,False,False,False,True,the sky is bright and blue with white clouds so that part is calming. The tree line feels like there should be care for the trees.,StyleCAN2
2573,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000637.png,False,False,False,False,False,False,False,False,True,I am confused as to what this is. It makes me want to understand what the artist is seeing.,StyleCAN2
2574,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/lowest_NN_dist000637.png,False,False,False,True,False,False,False,False,False,Good,StyleCAN2
2575,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000697.png,False,False,False,False,False,False,True,False,False,the distorted face looks almost ghostly and the dark surroundings are threatening,StyleCAN2
2576,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000697.png,False,False,False,True,False,False,False,False,False,Good,StyleCAN2
2577,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000697.png,False,False,False,False,False,True,False,False,False,This image looks like very beautiful and great,StyleCAN2
2578,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000697.png,False,False,False,True,False,False,False,False,False,a figure having a cold one with dark and light tones,StyleCAN2
2579,https://crw2020.s3-us-west-2.amazonaws.com/sg2/KL-ST2_human_evaluation/highest_shape_entropy000697.png,False,False,False,False,False,False,True,False,False,The dark coloured background look like a dungeon.  The foreground object looks like a man in suit and tie looking left but with a scary distorted face on the side of its truncated head.,StyleCAN2
